,Afghanistan,Angola,Albania,Andorra,United Arab Emirates,Argentina,Armenia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Brunei,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cape Verde,Costa Rica,Cuba,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,Ecuador,Egypt,Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Guinea,Gambia,Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Guatemala,Guyana,"Hong Kong, China",Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,Iran,Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,South Korea,Kuwait,Lao,Lebanon,Liberia,Libya,St. Lucia,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,Monaco,Moldova,Madagascar,Maldives,Mexico,Marshall Islands,North Macedonia,Mali,Malta,Myanmar,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,North Korea,Portugal,Paraguay,Palestine,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,South Sudan,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Seychelles,Syria,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Taiwan,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,Venezuela,Vietnam,Vanuatu,Samoa,Yemen,South Africa,Zambia,Zimbabwe
1800,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,35,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,32,38,35,38,29,0,37,29,28,32,33,30,29,36,29,36,26,34,26,30,38,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,42,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,37,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,32,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1801,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,35,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,32,38,35,38,29,0,38,29,28,32,33,30,29,35,29,40,26,36,26,30,37,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,33,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,35,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,25,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,36,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1802,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,35,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,32,38,35,38,29,0,44,29,28,32,33,30,29,35,29,39,26,34,26,30,38,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,27,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,38,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,25,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,40,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1803,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,35,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,32,38,35,38,29,0,44,29,28,32,33,30,29,34,29,28,26,30,26,30,37,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,24,38,25,31,19,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,38,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,40,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1804,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,32,38,35,38,29,0,42,29,28,32,33,30,29,34,29,35,26,29,26,30,41,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,23,38,25,31,24,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,40,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,39,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1805,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,32,38,35,38,29,0,43,29,28,32,33,30,29,33,29,39,26,34,26,30,42,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,30,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,44,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,41,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1806,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,33,38,35,38,29,0,43,29,28,32,33,30,29,34,29,38,26,35,26,30,43,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,45,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,43,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,36,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1807,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,33,38,35,38,29,0,42,29,28,32,33,30,29,34,29,36,26,34,26,30,40,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,43,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,41,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,38,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1808,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,33,38,35,38,29,0,39,29,28,32,33,30,29,34,29,12,26,34,26,30,40,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,43,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,37,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,30,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1809,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,33,38,35,38,29,0,39,29,28,32,33,30,29,34,29,13,26,35,26,30,41,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,40,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,27,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,26,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1810,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,33,38,35,38,29,0,41,29,28,32,33,30,29,34,29,37,26,37,26,30,38,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,43,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,36,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,32,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1811,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,33,38,35,38,29,0,39,29,28,32,33,30,29,35,29,30,26,36,26,30,39,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,38,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,38,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,34,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1812,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,33,38,35,38,29,0,36,29,28,32,33,30,29,36,29,37,26,31,26,30,41,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,23,38,25,31,33,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,43,32,0,34,32,23,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,35,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1813,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,34,38,35,38,29,0,40,29,28,32,33,30,29,36,29,34,26,31,26,30,43,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,33,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,33,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,36,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1814,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,34,38,35,38,29,0,38,29,28,32,33,30,29,37,29,35,26,30,26,30,40,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,37,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,41,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,38,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1815,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,34,38,35,38,29,0,42,29,28,32,33,30,29,38,29,35,26,36,26,30,41,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,45,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,45,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,40,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1816,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,34,38,35,38,29,0,44,29,28,32,33,30,29,39,29,38,26,40,26,30,39,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,31,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,46,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,41,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1817,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,34,38,35,38,29,0,46,29,28,32,33,30,29,40,29,38,26,39,26,30,41,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,45,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,48,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,40,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1818,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,34,38,35,38,29,0,46,29,28,32,33,30,29,41,29,37,26,38,26,30,39,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,43,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,46,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,40,32,37,31,30,31,30,24,24,28,28,32,5,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1819,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,34,38,35,38,29,0,45,29,28,32,33,30,29,42,29,35,26,37,26,30,40,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,36,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,45,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,29,25,25,28,0,29,35,26,31,32,36,36,37,32,37,31,30,31,30,24,24,28,28,32,1,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1820,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,35,38,35,38,29,0,43,29,28,32,33,30,29,43,29,37,26,39,26,30,41,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,36,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,47,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,30,25,25,28,0,29,35,26,31,32,36,36,40,32,37,31,30,31,30,24,24,28,28,32,6,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1821,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,35,38,35,38,29,0,39,29,28,32,33,30,29,41,29,40,26,39,26,30,41,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,31,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,44,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,31,25,25,28,0,29,35,26,31,32,36,36,38,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1822,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,35,38,35,38,29,0,43,29,28,32,33,30,29,40,29,34,26,38,26,30,41,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,48,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,46,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,32,25,25,28,0,29,35,26,31,32,36,36,42,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1823,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,36,38,35,38,29,0,46,29,28,32,33,30,29,38,29,38,26,40,26,30,40,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,45,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,48,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,33,25,25,28,0,29,35,26,31,32,36,36,45,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1824,28,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,36,38,35,38,29,0,44,29,28,32,33,30,29,37,29,35,26,39,26,30,39,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,41,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,47,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,34,25,25,28,0,29,35,26,31,32,36,36,45,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1825,27,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,36,38,35,38,29,0,43,29,28,32,33,30,29,35,29,37,26,38,26,30,39,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,32,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,49,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,34,25,25,28,0,29,35,26,31,32,36,36,45,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1826,27,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,36,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,36,38,35,38,29,0,40,29,28,32,33,30,29,35,29,38,26,37,26,30,39,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,25,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,47,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,34,25,25,28,0,29,35,26,31,32,36,36,43,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1827,27,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,37,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,35,38,35,38,29,0,41,29,28,32,33,30,29,35,29,42,26,39,26,30,41,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,24,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,48,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,34,25,25,28,0,29,35,26,31,32,36,36,42,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1828,27,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,37,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,35,38,35,38,29,0,36,29,28,32,33,30,29,35,28,40,26,37,26,30,42,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,29,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,28,30,30,32,30,30,25,39,46,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,34,25,25,28,0,29,35,26,31,32,36,36,37,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1829,27,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,37,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,35,38,35,38,29,0,31,29,28,32,33,30,29,35,27,36,26,39,26,30,41,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,34,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,31,30,30,32,30,30,25,39,46,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,34,25,25,28,0,29,35,26,31,32,36,36,36,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1830,27,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,37,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,35,38,35,38,29,0,34,29,28,32,33,30,29,35,26,36,26,39,26,30,43,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,40,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,33,30,30,32,30,30,25,39,45,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,34,25,25,28,0,29,35,26,31,32,36,36,41,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
1831,27,27,35,0,30,33,34,33,34,34,29,31,40,31,29,25,37,30,35,35,36,26,33,32,32,29,28,33,30,39,38,32,32,31,28,31,32,32,32,33,30,35,38,35,38,29,0,29,29,28,32,33,30,29,36,27,34,26,39,26,30,40,31,28,29,28,32,29,36,31,25,31,34,33,36,29,36,30,25,38,25,31,40,32,29,34,31,36,26,25,23,35,24,0,25,26,31,29,31,33,28,32,32,28,36,33,33,0,33,30,32,26,0,36,26,28,30,35,31,30,32,35,30,30,32,30,30,25,39,45,32,0,34,32,25,32,35,30,0,31,35,26,35,35,32,30,35,29,31,32,31,25,34,25,25,28,0,29,35,26,31,32,36,36,39,32,37,31,30,31,30,24,24,28,28,32,28,35,0,28,32,25,36,32,39,26,26,32,32,24,25,23,33,32,33
